Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
58228,20,1276,10,10,644,45,5,1,180,17,255,0.06,0.08,0,0
57115,18,1152,10,8,644,19,9,1,2,2,5,0.8,0.4,0,1
58065,20,1276,10,10,644,45,5,1,221,20,255,0.08,0.07,0,0
57078,20,1276,10,10,644,22,9,1,10,10,255,1.0,0.0,280,1
58598,18,1152,10,8,644,45,5,1,127,16,255,0.04,0.06,0,0
57943,18,1152,10,8,644,50,9,1,1,1,255,0.15,0.02,387,1
58447,20,1276,10,10,644,16,2,1,140,20,255,0.08,0.07,0,0
59507,18,1152,10,8,644,2,5,1,266,16,255,0.02,0.08,0,0
56232,18,1152,10,8,644,45,1,1,112,2,255,0.09,0.07,0,0
58894,20,1276,10,10,644,45,4,1,1,1,255,0.0,0.58,0,0
58616,18,1152,10,8,644,21,1,1,199,1,255,0.0,0.08,0,0
55730,18,1152,10,8,644,19,9,1,1,1,137,0.32,0.04,0,1
59443,18,1152,10,8,644,50,9,1,1,1,6,0.17,1.0,89,0
58036,18,1152,10,8,644,22,9,1,6,6,6,1.0,0.0,394,1
57053,18,1152,10,8,644,22,9,1,9,10,58,1.0,0.0,465,1
58450,18,1152,10,8,644,22,9,1,9,9,19,1.0,0.0,1850,1
59288,20,1276,10,10,644,48,5,1,224,13,255,0.05,0.08,0,0
56128,20,1276,10,10,644,45,5,1,230,11,255,0.05,0.07,0,0
58368,20,1276,10,10,644,50,9,1,1,1,167,0.44,0.04,331,1
57987,18,1152,10,8,644,9,5,1,256,21,255,0.08,0.05,0,0
55763,18,1152,10,8,644,45,1,1,78,1,255,0.0,0.33,0,0
56777,18,1152,10,8,644,11,9,2,1,2,59,0.07,0.1,0,1
56925,18,1152,10,8,644,22,1,1,215,7,255,0.03,0.07,0,0
56924,18,1152,10,8,644,22,9,1,4,4,4,1.0,0.0,3207,1
57404,18,1152,10,8,644,32,1,1,102,4,255,0.02,0.08,0,0
57314,20,1276,10,10,644,6,5,1,257,7,255,0.03,0.08,0,0
59450,20,1276,10,10,644,22,9,1,5,5,247,1.0,0.0,2445,1
58982,18,1152,10,8,644,22,9,1,5,9,24,1.0,0.0,870,1
58383,20,1276,10,10,644,45,5,1,11,8,255,0.05,0.07,0,0
57749,20,1276,10,10,644,11,9,2,130,210,255,1.0,0.01,45,1
58206,18,1152,10,8,644,19,5,1,6,1,255,0.24,0.02,0,0
56819,20,1276,10,10,644,50,9,1,1,1,65,0.54,0.06,329,1
58983,18,1152,10,8,644,45,9,2,67,67,255,0.26,0.01,0,0
59407,18,1152,10,8,644,22,9,1,3,3,255,1.0,0.0,3200,1
58583,18,1152,10,8,644,45,5,1,112,19,255,0.01,0.07,0,0
59072,20,1276,10,10,644,40,9,1,21,1,58,0.02,0.19,0,1
56214,20,1276,10,10,644,50,9,1,1,2,112,0.88,0.04,374,1
56407,18,1152,10,8,644,53,2,1,133,7,255,0.03,0.07,0,0
56437,20,1276,10,10,644,22,9,1,10,12,12,1.0,0.0,266,1
55708,20,1276,10,10,644,19,9,1,2,2,8,1.0,0.0,0,0
56064,18,1152,10,8,644,45,5,1,237,18,255,0.07,0.06,0,0
56539,20,1276,10,10,644,5,5,1,134,6,255,0.02,0.07,0,0
59287,20,1276,10,10,644,45,5,1,111,13,255,0.02,0.07,0,0
56856,18,1152,10,8,644,45,5,1,116,3,255,0.02,0.08,0,0
58189,20,1276,10,10,644,50,9,1,2,2,178,0.34,0.39,375,0
57486,18,1152,10,8,644,40,9,2,1,1,255,0.0,0.53,105,1
57513,20,1276,10,10,644,45,1,1,188,1,255,0.0,0.76,0,0
58000,20,1276,10,10,644,11,9,2,25,25,181,0.78,0.01,71,1
58400,20,1276,10,10,644,11,9,2,236,235,255,0.97,0.01,67,1
59130,20,1276,10,10,644,40,4,1,2,2,255,0.01,0.73,0,0
58337,20,1276,10,10,644,11,9,2,74,154,255,0.99,0.01,125,1
57102,18,1152,10,8,644,60,2,1,72,1,255,0.0,0.07,0,0
58125,20,1276,10,10,644,56,5,1,30,8,255,0.17,0.05,0,0
58573,20,1276,10,10,644,22,9,1,5,5,20,1.0,0.0,2238,1
56228,20,1276,10,10,644,2,5,1,256,14,255,0.05,0.05,0,0
56956,18,1152,10,8,644,50,9,1,1,1,6,1.0,0.0,329,1
57454,18,1152,10,8,644,22,9,1,16,16,97,1.0,0.0,332,1
56969,18,1152,10,8,644,31,5,1,267,19,255,0.01,0.07,0,0
58948,18,1152,10,8,644,22,9,1,12,12,255,1.0,0.0,2120,1
56993,18,1152,10,8,644,35,5,1,271,23,255,0.09,0.05,0,0
59259,20,1276,10,10,644,45,5,1,189,1,255,0.04,0.07,0,0
57568,18,1152,10,8,644,22,9,1,2,4,255,1.0,0.0,1046,1
59345,18,1152,10,8,644,45,4,1,1,1,198,0.01,0.51,0,0
56211,20,1276,10,10,644,22,9,1,10,10,255,1.0,0.0,263,1
58808,18,1152,10,8,644,20,5,1,262,22,255,0.09,0.05,0,0
57798,20,1276,10,10,644,22,9,1,13,13,255,1.0,0.0,3589,1
57247,18,1152,10,8,644,22,1,1,1,1,7,1.0,0.0,0,1
58124,20,1276,10,10,644,11,9,2,1,2,140,0.06,0.04,0,1
57092,20,1276,10,10,644,17,5,1,33,8,255,0.25,0.02,0,0
57007,18,1152,10,8,644,22,9,1,52,52,255,1.0,0.0,901,1
59496,20,1276,10,10,644,3,5,1,230,1,255,0.0,0.08,0,0
58094,20,1276,10,10,644,29,5,1,234,9,255,0.04,0.07,0,0
57683,20,1276,10,10,644,3,5,1,259,12,255,0.05,0.07,0,0
57025,20,1276,10,10,644,50,9,1,1,1,181,0.57,0.03,332,1
57233,20,1276,10,10,644,27,1,1,136,9,255,0.02,0.07,0,0
55916,20,1276,10,10,644,22,1,1,1,1,53,1.0,0.0,0,1
58499,18,1152,10,8,644,45,5,1,127,20,255,0.08,0.07,0,0
57980,20,1276,10,10,644,22,9,1,21,23,255,1.0,0.0,186,1
57461,20,1276,10,10,644,42,1,1,266,19,255,0.07,0.07,0,0
57966,20,1276,10,10,644,18,5,1,211,24,255,0.09,0.05,0,0
59339,20,1276,10,10,644,37,5,1,149,19,255,0.07,0.05,0,0
58100,18,1152,10,8,644,45,5,1,135,8,255,0.07,0.06,0,0
55891,18,1152,10,8,644,50,9,1,1,1,75,0.71,0.07,332,1
56479,18,1152,10,8,644,19,5,1,9,3,255,0.16,0.05,0,0
57424,20,1276,10,10,644,60,5,1,135,11,255,0.04,0.05,0,0
59503,18,1152,10,8,644,22,9,1,11,11,91,1.0,0.0,1425,1
55834,20,1276,10,10,644,22,1,1,1,2,13,1.0,0.0,0,1
58205,18,1152,10,8,644,50,9,1,1,1,90,0.77,0.06,330,1
55699,18,1152,10,8,644,19,9,1,1,1,5,1.0,0.0,0,0
57735,20,1276,10,10,644,22,9,1,27,76,89,1.0,0.0,566,1
56319,20,1276,10,10,644,45,1,1,138,10,163,0.06,0.07,0,0
57896,20,1276,10,10,644,45,5,1,212,8,255,0.03,0.07,0,0
56807,18,1152,10,8,644,45,9,2,12,9,255,0.04,0.96,1,0
58846,18,1152,10,8,644,22,9,1,5,5,255,0.99,0.01,285,1
59422,18,1152,10,8,644,18,5,1,257,6,255,0.02,0.07,0,0
57330,20,1276,10,10,644,22,9,1,11,28,255,1.0,0.0,2090,1
57550,20,1276,10,10,644,50,9,1,1,2,213,0.61,0.07,334,1
56312,18,1152,10,8,644,10,5,1,105,15,255,0.01,0.08,0,0
56230,20,1276,10,10,644,45,5,1,257,4,215,0.02,0.07,0,0
57672,18,1152,10,8,644,10,5,1,237,20,255,0.08,0.07,0,0
58137,18,1152,10,8,644,19,9,1,2,3,126,0.22,0.03,0,1
58998,18,1152,10,8,644,45,1,1,141,12,255,0.02,0.07,0,0
59435,20,1276,10,10,644,22,5,1,192,2,255,0.01,0.08,0,0
55970,18,1152,10,8,644,50,9,1,8,1,115,0.51,0.1,123,0
59181,18,1152,10,8,644,45,5,1,210,8,255,0.03,0.08,0,0
58403,18,1152,10,8,644,11,9,2,74,154,255,1.0,0.01,128,1
59267,18,1152,10,8,644,22,9,1,2,2,72,1.0,0.0,1155,1
58503,18,1152,10,8,644,19,9,1,1,1,86,0.81,0.03,0,1
57275,20,1276,10,10,644,22,9,1,1,1,13,1.0,0.0,867,1
58334,20,1276,10,10,644,22,9,1,2,11,2,1.0,0.0,1674,1
59465,20,1276,10,10,644,45,5,1,120,12,255,0.06,0.07,0,0
57925,18,1152,10,8,644,22,5,1,47,15,255,0.25,0.02,0,0
57508,18,1152,10,8,644,22,9,1,3,3,88,1.0,0.0,1218,1
55865,20,1276,10,10,644,34,1,1,194,3,255,0.01,0.08,0,0
57458,20,1276,10,10,644,34,1,1,191,2,255,0.01,0.08,0,0
57334,20,1276,10,10,644,45,5,1,234,3,255,0.01,0.06,0,0
58492,20,1276,10,10,644,22,9,1,9,11,255,1.0,0.0,545,1
55886,20,1276,10,10,644,19,9,1,1,1,1,1.0,0.0,0,1
56298,18,1152,10,8,644,11,9,2,40,40,255,1.0,0.0,73,1
58714,20,1276,10,10,644,45,1,1,255,1,255,0.0,1.0,0,0
59497,20,1276,10,10,644,10,5,1,249,7,255,0.03,0.05,0,0
55743,18,1152,10,8,644,22,9,1,21,21,255,1.0,0.0,1294,1
57602,18,1152,10,8,644,22,9,1,2,18,154,1.0,0.0,685,1
59427,18,1152,10,8,644,58,4,1,1,1,85,0.01,0.45,0,0
57555,18,1152,10,8,644,22,9,1,14,27,255,1.0,0.0,1398,1
58914,18,1152,10,8,644,22,1,1,1,1,5,1.0,0.0,0,1
57938,18,1152,10,8,644,22,9,1,4,4,15,1.0,0.0,1645,1
58407,18,1152,10,8,644,22,9,1,6,36,255,1.0,0.0,724,1
56831,20,1276,10,10,644,18,9,1,1,1,148,0.18,0.02,189,1
55758,20,1276,10,10,644,45,5,1,257,3,255,0.07,0.06,0,0
59046,18,1152,10,8,644,22,9,1,15,15,181,1.0,0.0,2165,1
56447,18,1152,10,8,644,45,5,1,115,5,255,0.06,0.05,0,0
56953,18,1152,10,8,644,55,5,1,129,14,255,0.01,0.08,0,0
57840,18,1152,10,8,644,50,9,1,1,1,172,0.66,0.03,282,1
59201,18,1152,10,8,644,3,9,1,2,1,1,1.0,0.0,37,1
58776,18,1152,10,8,644,40,9,2,1,1,255,0.01,0.62,0,1
58997,18,1152,10,8,644,22,9,1,7,10,255,0.97,0.01,3222,1
58560,20,1276,10,10,644,11,9,2,71,151,255,0.81,0.02,138,1
58504,18,1152,10,8,644,11,9,2,77,157,255,1.0,0.01,149,1
58131,18,1152,10,8,644,22,9,1,7,16,170,1.0,0.0,3473,1
57339,18,1152,10,8,644,22,9,1,11,12,74,1.0,0.0,2084,1
56110,20,1276,10,10,644,4,1,1,226,14,255,0.05,0.07,0,0
59080,18,1152,10,8,644,6,5,1,145,21,255,0.08,0.05,0,0
58603,20,1276,10,10,644,18,9,1,1,1,9,0.33,0.22,773,1
57882,18,1152,10,8,644,11,9,2,2,8,27,0.44,0.11,114,1
59525,20,1276,10,10,644,11,9,2,1,11,255,0.15,0.08,0,1
57581,20,1276,10,10,644,45,9,2,151,131,255,0.66,0.04,0,0
56190,18,1152,10,8,644,56,5,1,19,6,255,0.07,0.06,0,0
59186,20,1276,10,10,644,50,9,1,1,1,255,0.57,0.04,339,1
58781,20,1276,10,10,644,45,9,2,1,1,23,1.0,0.0,145,1
56256,20,1276,10,10,644,6,5,1,89,1,255,0.0,0.07,0,0
59273,20,1276,10,10,644,50,9,1,1,1,255,0.01,0.02,388,1
58080,20,1276,10,10,644,22,9,1,16,16,112,1.0,0.0,397,1
57155,20,1276,10,10,644,11,9,2,1,5,88,0.48,0.03,34,1
56048,18,1152,10,8,644,22,9,1,10,10,255,1.0,0.0,3819,1
57539,18,1152,10,8,644,3,1,1,216,8,255,0.03,0.08,0,0
59438,18,1152,10,8,644,45,1,1,2,1,255,0.0,0.15,0,0
57764,20,1276,10,10,644,5,5,1,118,14,255,0.05,0.05,0,0
56122,18,1152,10,8,644,22,9,1,16,16,68,1.0,0.0,943,1
56690,18,1152,10,8,644,45,5,1,207,2,255,0.08,0.07,0,0
59020,20,1276,10,10,644,22,9,1,1,1,13,1.0,0.0,2417,1
57891,20,1276,10,10,644,45,5,1,199,20,255,0.08,0.06,0,0
58411,20,1276,10,10,644,22,9,1,1,3,52,1.0,0.0,2664,1
59459,18,1152,10,8,644,6,1,1,243,14,255,0.05,0.07,0,0
57309,18,1152,10,8,644,50,9,1,1,1,218,0.6,0.03,339,1
57942,18,1152,10,8,644,22,9,1,3,3,150,1.0,0.0,1647,1
58769,20,1276,10,10,644,45,1,1,2,1,255,0.0,0.38,0,0
58417,20,1276,10,10,644,22,9,1,28,29,47,1.0,0.0,2535,1
57093,20,1276,10,10,644,3,1,1,225,1,255,0.0,0.08,0,0
58825,20,1276,10,10,644,45,5,1,177,3,255,0.07,0.06,0,0
58374,18,1152,10,8,644,50,9,1,1,1,124,0.74,0.02,330,1
58495,20,1276,10,10,644,56,5,1,38,4,255,0.25,0.02,0,0
55805,20,1276,10,10,644,4,5,1,265,9,255,0.04,0.06,0,0
57620,20,1276,10,10,644,22,9,1,19,19,94,1.0,0.0,413,1
58929,20,1276,10,10,644,11,9,2,1,81,255,1.0,0.01,110,1
56723,18,1152,10,8,644,50,9,1,1,1,255,0.43,0.02,345,1
58105,18,1152,10,8,644,50,9,1,1,1,29,0.9,0.14,327,1
58920,18,1152,10,8,644,19,9,1,12,12,255,0.55,0.02,0,1
59285,20,1276,10,10,644,22,9,1,2,77,99,1.0,0.0,327,1
58731,20,1276,10,10,644,50,9,1,1,1,255,0.03,0.01,473,1
56375,18,1152,10,8,644,22,9,1,7,7,11,1.0,0.0,731,1
56056,20,1276,10,10,644,19,9,1,9,9,255,0.18,0.02,0,1
56737,18,1152,10,8,644,50,9,1,1,1,255,0.49,0.03,332,1
56773,20,1276,10,10,644,45,5,1,85,3,255,0.01,0.06,0,0
57194,18,1152,10,8,644,22,9,1,5,6,255,0.96,0.01,281,1
57544,20,1276,10,10,644,45,5,1,216,8,255,0.05,0.06,0,0
57375,18,1152,10,8,644,22,9,1,13,28,255,1.0,0.0,1651,1
59063,18,1152,10,8,644,19,5,1,7,7,255,0.22,0.02,0,0
58149,18,1152,10,8,644,45,5,1,188,16,255,0.06,0.05,0,0
57207,20,1276,10,10,644,19,9,1,3,2,20,0.1,0.2,0,1
58116,18,1152,10,8,644,22,9,1,24,24,255,0.99,0.01,268,1
57680,20,1276,10,10,644,60,5,1,124,13,255,0.05,0.06,0,0
55863,20,1276,10,10,644,22,9,1,13,13,13,1.0,0.0,275,1
58393,18,1152,10,8,644,40,9,2,1,1,255,0.0,0.63,105,1
58283,20,1276,10,10,644,22,9,1,33,33,153,1.0,0.0,365,1
56223,20,1276,10,10,644,22,9,1,6,6,6,1.0,0.0,1408,1
59561,18,1152,10,8,644,35,5,1,283,19,255,0.01,0.08,0,0
59719,18,1152,10,8,644,2,5,1,284,18,255,0.07,0.08,0,0
59557,20,1276,10,10,644,45,1,1,290,19,255,0.07,0.07,0,0
59720,20,1276,10,10,644,45,1,1,509,1,255,0.0,1.0,0,0
59832,20,1276,10,10,644,45,1,1,352,1,255,0.0,1.0,0,0
59800,20,1276,10,10,644,45,5,1,292,13,255,0.04,0.06,0,0
59707,20,1276,10,10,644,17,5,1,292,22,255,0.09,0.05,0,0
59459,19,1320,9,9,645,62,8,1,54,29,194,0.7635094320952159,0.18337571907460548,235,0
59564,18,1152,10,8,644,11,9,2,261,261,255,0.93,0.01,69,1
59549,18,1152,10,8,644,40,9,2,261,261,255,1.0,0.0,4,1
59839,20,1276,10,10,644,11,9,2,273,272,255,1.0,0.01,71,1
55695,18,1152,10,8,644,18,2,1,282,19,255,0.07,0.06,0,0
55688,20,1276,10,10,644,45,9,2,27,27,255,0.11,0.02,0,0
55684,18,1152,10,8,644,22,1,1,1,1,3,1.0,0.0,0,1
55682,18,1152,10,8,644,37,5,1,126,4,255,0.02,0.07,0,0
55693,20,1276,10,10,644,50,9,1,1,1,121,0.41,0.04,335,1
55689,20,1276,10,10,644,20,1,1,266,15,255,0.06,0.07,0,0
55676,20,1276,10,10,644,60,5,1,131,7,255,0.03,0.07,0,0
55681,18,1152,10,8,644,50,9,1,1,1,152,0.65,0.02,333,1
55678,20,1276,10,10,644,22,9,1,23,24,23,1.0,0.0,1022,1
55691,20,1276,10,10,644,19,5,1,25,5,27,0.19,0.11,0,0
55692,20,1276,10,10,644,52,5,1,100,7,255,0.03,0.06,0,0
55675,20,1276,10,10,644,19,9,1,16,16,187,0.28,0.02,0,1
55686,18,1152,10,8,644,33,5,1,194,18,255,0.07,0.05,0,0
59842,18,1152,10,8,644,50,9,1,1,2,120,0.55,0.06,328,1
59725,20,1276,10,10,644,19,9,1,2,2,255,0.01,0.06,0,1
59551,18,1152,10,8,644,2,1,1,113,8,255,0.03,0.07,0,0
59678,18,1152,10,8,644,45,5,1,1,1,255,0.05,0.07,0,0
59592,18,1152,10,8,644,11,9,2,110,110,255,0.79,0.01,45,1
59570,20,1276,10,10,644,45,9,2,16,4,255,0.19,0.21,0,0
59562,18,1152,10,8,644,52,1,1,230,8,255,0.03,0.08,0,0
59595,18,1152,10,8,644,22,9,1,14,14,255,1.0,0.0,958,1
59819,20,1276,10,10,644,22,9,1,9,9,34,1.0,0.0,383,1
59572,20,1276,10,10,644,11,9,2,3,4,255,0.86,0.01,17,1
59650,20,1276,10,10,644,45,1,1,209,1,255,0.0,0.84,0,0
59635,20,1276,10,10,644,3,1,1,201,1,255,0.0,0.07,0,0
59638,20,1276,10,10,644,19,9,1,6,6,205,0.28,0.02,0,1
59811,18,1152,10,8,644,40,9,2,5,1,255,0.0,0.65,105,1
59864,20,1276,10,10,644,45,5,1,254,14,255,0.05,0.06,0,0
59796,18,1152,10,8,644,11,9,2,156,156,255,1.0,0.0,45,1
59655,20,1276,10,10,644,22,9,1,13,13,119,1.0,0.0,2117,1
59843,18,1152,10,8,644,43,5,1,225,13,255,0.06,0.07,0,0
59763,20,1276,10,10,644,22,9,1,5,5,255,1.0,0.0,1645,1
59764,20,1276,10,10,644,22,9,1,25,28,25,1.0,0.0,634,1
59824,18,1152,10,8,644,45,5,1,93,15,255,0.06,0.06,0,0
59802,20,1276,10,10,644,17,5,1,50,15,255,0.22,0.03,0,0
59625,18,1152,10,8,644,45,9,2,89,89,255,0.35,0.64,0,0
59747,20,1276,10,10,644,50,6,1,1,1,86,0.81,0.03,0,1
59628,18,1152,10,8,644,45,5,1,269,14,255,0.04,0.07,0,0
59780,20,1276,10,10,644,20,5,1,220,13,255,0.05,0.07,0,0
59636,20,1276,10,10,644,31,5,1,228,18,255,0.07,0.06,0,0
59862,18,1152,10,8,644,40,9,2,11,1,255,0.0,0.62,0,1
59656,18,1152,10,8,644,22,9,1,12,17,255,1.0,0.0,310,1
59676,18,1152,10,8,644,25,5,1,259,14,255,0.05,0.07,0,0
59546,20,1276,10,10,644,22,9,1,11,15,255,1.0,0.0,267,1
59736,18,1152,10,8,644,22,9,1,24,28,255,1.0,0.0,759,1
59836,20,1276,10,10,644,21,5,1,256,8,255,0.03,0.05,0,0
59779,20,1276,10,10,644,22,9,1,23,23,23,1.0,0.0,2538,1
59640,18,1152,10,8,644,22,9,1,3,3,76,1.0,0.0,1353,1
59724,20,1276,10,10,644,19,9,1,2,3,102,0.37,0.03,0,1
59591,20,1276,10,10,644,8,5,1,147,16,255,0.06,0.07,0,0
59651,20,1276,10,10,644,22,9,1,34,34,139,1.0,0.0,712,1
59658,18,1152,10,8,644,45,4,1,1,1,255,0.0,0.4,0,0
59849,20,1276,10,10,644,50,9,1,1,1,40,0.82,0.05,326,1
59776,20,1276,10,10,644,11,9,2,222,221,255,1.0,0.01,80,1
59850,20,1276,10,10,644,22,9,1,20,65,255,1.0,0.0,255,1
59617,20,1276,10,10,644,45,5,1,117,3,255,0.05,0.06,0,0
59629,18,1152,10,8,644,22,9,1,5,20,255,1.0,0.0,1215,1
59867,20,1276,10,10,644,45,5,1,105,14,255,0.05,0.05,0,0
59788,20,1276,10,10,644,22,9,1,18,18,255,1.0,0.0,285,1
59608,18,1152,10,8,644,45,4,1,2,2,255,0.01,0.29,0,0
59758,18,1152,10,8,644,8,5,1,243,20,255,0.08,0.06,0,0
59684,18,1152,10,8,644,45,5,1,19,18,255,0.07,0.07,0,0
59669,20,1276,10,10,644,45,9,2,46,46,255,0.57,0.43,0,0
59582,18,1152,10,8,644,50,9,1,1,3,15,0.87,0.13,328,1
59722,20,1276,10,10,644,11,9,2,74,152,255,0.83,0.01,79,1
59846,18,1152,10,8,644,54,1,1,261,16,255,0.06,0.07,0,0
59593,18,1152,10,8,644,22,9,1,15,15,15,1.0,0.0,281,1
59603,20,1276,10,10,644,11,9,2,5,9,49,0.96,0.04,44,1
59711,20,1276,10,10,644,22,9,1,6,6,41,1.0,0.0,1110,1
59840,18,1152,10,8,644,19,9,1,2,2,255,0.23,0.02,0,1
59627,18,1152,10,8,644,60,5,1,69,18,255,0.07,0.04,0,0
59859,18,1152,10,8,644,22,9,1,10,17,255,1.0,0.0,434,1
59847,18,1152,10,8,644,22,9,1,5,6,48,0.77,0.06,2507,1
59865,20,1276,10,10,644,22,5,1,41,14,255,0.25,0.02,0,0
59723,20,1276,10,10,644,22,9,1,16,17,77,1.0,0.0,1788,1
59752,18,1152,10,8,644,11,9,2,137,137,255,1.0,0.0,45,1
59759,18,1152,10,8,644,19,9,1,9,9,109,0.28,0.03,0,1
59784,20,1276,10,10,644,22,9,1,5,5,125,1.0,0.0,570,1
59825,18,1152,10,8,644,45,9,2,36,36,255,0.14,0.01,0,0
59620,20,1276,10,10,644,19,9,1,5,5,255,0.04,0.07,0,1
59828,18,1152,10,8,644,50,9,1,1,1,255,0.22,0.02,385,1
59740,18,1152,10,8,644,11,9,2,171,248,173,0.77,0.02,125,1
59696,18,1152,10,8,644,50,9,1,1,4,153,0.74,0.03,334,1
59815,18,1152,10,8,644,22,9,1,13,13,255,1.0,0.0,1484,1
59837,20,1276,10,10,644,22,9,1,9,9,219,1.0,0.0,1787,1
59833,20,1276,10,10,644,45,5,1,110,11,166,0.07,0.06,0,0
59666,20,1276,10,10,644,11,9,2,2,5,155,0.24,0.04,0,1
59882,20,1276,10,10,644,22,9,1,30,34,255,1.0,0.0,459,1
59855,20,1276,10,10,644,40,9,2,1,1,255,0.01,0.4,0,1
59756,18,1152,10,8,644,22,9,1,3,8,24,1.0,0.0,2047,1
59782,20,1276,10,10,644,12,2,1,268,10,255,0.04,0.08,0,0
59734,20,1276,10,10,644,2,5,1,102,11,255,0.04,0.05,0,0
59672,18,1152,10,8,644,11,9,2,91,171,255,0.99,0.01,142,1
59710,20,1276,10,10,644,22,9,1,12,12,255,1.0,0.0,1214,1
59537,18,1152,10,8,644,56,9,1,1,1,3,0.33,0.67,2822,1
59844,18,1152,10,8,644,45,1,1,154,1,255,0.0,0.61,0,0
59770,18,1152,10,8,644,22,9,1,4,6,255,1.0,0.0,181,1
59744,20,1276,10,10,644,5,1,1,116,17,255,0.07,0.06,0,0
59820,20,1276,10,10,644,22,9,1,3,3,255,1.0,0.0,1205,1
59822,20,1276,10,10,644,11,9,2,95,175,255,1.0,0.0,142,1
59730,20,1276,10,10,644,11,9,2,142,142,255,0.79,0.01,85,1
59694,20,1276,10,10,644,22,9,1,6,6,255,1.0,0.0,2965,1
59553,18,1152,10,8,644,60,5,1,126,2,255,0.03,0.06,0,0
59670,20,1276,10,10,644,11,9,2,141,141,255,1.0,0.0,45,1
59680,18,1152,10,8,644,11,9,2,182,183,255,0.95,0.01,83,1
59858,18,1152,10,8,644,19,9,1,1,1,11,1.0,0.0,0,0
59727,20,1276,10,10,644,40,4,1,2,2,255,0.01,0.68,0,0
59762,20,1276,10,10,644,45,4,1,2,2,255,0.01,0.68,0,0
59799,18,1152,10,8,644,22,9,1,3,6,255,1.0,0.0,1112,1
59771,18,1152,10,8,644,3,9,1,2,1,255,0.05,0.02,38,1
59746,20,1276,10,10,644,2,5,1,216,6,255,0.02,0.09,0,0
59750,20,1276,10,10,644,33,5,1,235,9,255,0.04,0.07,0,0
59874,18,1152,10,8,644,17,5,1,11,4,173,0.25,0.02,0,0
59688,20,1276,10,10,644,22,9,1,9,9,131,1.0,0.0,293,1
59647,18,1152,10,8,644,45,5,1,233,10,255,0.02,0.06,0,0
59713,18,1152,10,8,644,19,9,1,1,7,48,0.02,0.1,640,1
59626,18,1152,10,8,644,45,5,1,69,9,255,0.04,0.07,0,0
59682,18,1152,10,8,644,45,5,1,231,15,255,0.08,0.07,0,0
59838,20,1276,10,10,644,22,9,1,5,6,5,1.0,0.0,1259,1
59646,18,1152,10,8,644,22,9,1,14,20,255,1.0,0.0,678,1
59733,20,1276,10,10,644,22,9,1,6,6,255,1.0,0.0,593,1
59742,18,1152,10,8,644,11,9,2,178,178,255,1.0,0.0,78,1
59689,20,1276,10,10,644,19,9,1,1,1,255,0.21,0.02,0,1
59808,18,1152,10,8,644,45,5,1,130,12,255,0.05,0.06,0,0
59606,20,1276,10,10,644,22,5,1,16,7,255,0.16,0.04,0,0
59741,18,1152,10,8,644,22,1,1,1,1,3,1.0,0.0,0,1
59691,20,1276,10,10,644,11,9,2,176,176,255,0.92,0.01,80,1
59871,20,1276,10,10,644,22,9,1,9,10,255,1.0,0.0,255,1
59550,18,1152,10,8,644,11,9,2,1,1,255,0.95,0.01,42,1
59607,20,1276,10,10,644,45,5,1,130,12,33,0.12,0.15,0,0
59563,18,1152,10,8,644,19,9,1,1,2,211,0.37,0.02,0,1
59578,18,1152,10,8,644,22,9,1,39,40,255,1.0,0.0,2324,1
59761,20,1276,10,10,644,50,9,1,1,1,136,0.53,0.03,375,1
59634,20,1276,10,10,644,22,9,1,10,10,255,1.0,0.0,1415,1
59715,18,1152,10,8,644,37,1,1,108,17,255,0.07,0.07,0,0
59737,18,1152,10,8,644,4,1,1,267,14,255,0.05,0.07,0,0
59817,20,1276,10,10,644,21,5,1,136,8,255,0.01,0.06,0,0
59596,18,1152,10,8,644,22,9,1,4,4,255,1.0,0.01,1380,1
59644,18,1152,10,8,644,22,9,1,13,13,80,1.0,0.0,2498,1
59848,20,1276,10,10,644,11,9,2,23,85,255,0.71,0.01,132,1
59775,18,1152,10,8,644,45,5,1,265,15,255,0.02,0.09,0,0
59872,18,1152,10,8,644,18,9,1,1,1,22,0.5,0.18,776,1
59609,18,1152,10,8,644,22,9,1,6,6,255,1.0,0.0,396,1
59547,18,1152,10,8,644,18,9,1,1,1,254,0.32,0.02,2451,0
59745,20,1276,10,10,644,50,9,1,1,3,150,0.61,0.02,328,1
59633,20,1276,10,10,644,22,9,1,2,2,255,1.0,0.01,274,1
59826,18,1152,10,8,644,11,9,2,52,202,192,0.79,0.02,140,1
59665,20,1276,10,10,644,6,5,1,259,2,255,0.07,0.07,0,0
59706,20,1276,10,10,644,45,5,1,12,1,255,0.07,0.08,0,0
59664,20,1276,10,10,644,17,5,1,19,5,255,0.25,0.02,0,0
59866,20,1276,10,10,644,50,9,1,1,4,249,0.14,0.02,497,1
59538,18,1152,10,8,644,45,5,1,111,8,255,0.05,0.05,0,0
59708,20,1276,10,10,644,11,9,2,141,221,255,1.0,0.0,135,1
59622,20,1276,10,10,644,11,9,2,229,229,255,1.0,0.0,43,1
59574,20,1276,10,10,644,45,1,1,215,10,255,0.04,0.07,0,0
59685,18,1152,10,8,644,50,9,1,2,3,255,0.02,0.06,393,1
59749,20,1276,10,10,644,19,9,1,7,7,51,0.63,0.08,0,1
